community,region,area_sqm,floor,orientation,decoration,build_year,total_price_wan,unit_price_yuan_per_sqm,source_file,source
尼德兰花园(二期),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金光小区,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
学前街88弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金地未未来,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凌兆十一村,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金地艺华年(公寓住宅),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城东茗苑(东区),,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城昱星家园(东区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江瑞和城玖街区,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦凌佳苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
沉香苑一街坊,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江瑞和城玖街区,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲五期,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
三林安居苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿地临港家园海洋小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
三林苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲五期,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金地未未来,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
湾流域城(一期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿地东岸涟城(北区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
锦绣华都,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
景江苑A区,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
源城锦翠苑,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲六期,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰公馆,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
宜浩佳园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城汇贤雅苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
中铁诺德·璟宸,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金纬苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
和祥佳园,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
明纶园,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
锦绣华都,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
宜浩佳园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海洲桃花园,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
永泰花苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
永康城浦欣苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长达佳苑(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金色雅筑,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,豪华装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
红梅苑,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金沁苑(南区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿地临港家园海洋小区,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
滨浦新苑七村,,,,南北,豪华装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长达佳苑(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
宜浩佳园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民乐苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
潼港西八村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿地东岸涟城(北区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高盛家园,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
中国铁建万科朗拾花语,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
锦绣华都,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿地东岸涟城(南区公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
锦绣华都,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金沁苑(南区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
永泰花苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲四期,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海洲桃花园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹梅别墅,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
招商臻境,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
三林新村(永泰路133弄),,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城昱星家园(东区),,,,南,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
新高桥春晖苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民乐苑,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
保利铃兰公馆(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
嘉宝前滩后院,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
恒大翰城瀚林苑(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城航武嘉园(东区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
依水园(一期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
豪嘉府邸,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
瀚锦苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
纯翠苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦凌佳苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
保利锦上,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
吴中路1001弄小区,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城汇贤雅苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
和康苑,,,,南,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
杨南新村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海洲桃花园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿洲康城金邸,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱法奥朗新庄园,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
富力十号(公寓住宅),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海上风华,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博一村,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
聚缘中庭,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
四季都会·青藤里,,,,南,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
源城锦翠苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博三村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
宜浩佳园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰公馆,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲六期,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
永康城浦欣苑,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海洲桃花园,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
鹤沙航城汇诚佳苑,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博一村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
杉林新月家园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
潼港六村后,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
南郊中华园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博五村,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金地未未来,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江丽都(南区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博二村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿洲康城金帝豪苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰公馆,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲四期,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱法奥朗新庄园,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江宝邸(南区),,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民乐苑,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
紫薇二村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
名扬佳园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民乐苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博一村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
瑞和华苑(二期),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰公馆,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博二村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江瑞和城陆街区(南),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万博家园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
尼德兰花园(二期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
华城秀庭,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江华侨城(二期公寓住宅),,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博二村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
永泰花苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民乐苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
旭辉江山都会,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
京浦小区,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
三林世博家园(H区),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
永康城浦欣苑,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
恒大翰城瀚林苑(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
上实望海,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博一村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
依水园(一期),,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金谊河畔,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
康桥花园北园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海上风华,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
华漕新村,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
中房樱桃苑,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
南郊中华园,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金色城市,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
尼德兰花园(三期),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰公馆,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博三村,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
陆家嘴滴水涟岸(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
瑞和雅苑壹街区,,,,南,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凌兆路521弄小区,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰东郊御园,,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江瑞和城贰街区(二期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民乐苑,,,,南,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
南郊中华园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海洲桃花园,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿茵苑(浦东),,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
保利铃兰公馆(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,豪华装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦发绿城,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
海洲桃花园,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,豪华装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦凌佳苑,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
民星苑,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
新高桥春晖苑,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
盛世天地,,,,南,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲五期,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
三林世博家园(D区),,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
浦江华侨城(八期公寓),,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
南新东园,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
长泰公馆,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
上浦路355弄小区,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
金硕河畔景园(西区),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博一村,,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
富特四村,,,,南北,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
西郊庄园,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
碧云澧悦,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
高行绿洲二期,,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
爱博一村,,,,南,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南北,精装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
瑞和华苑(一期),,,,南北,毛坯,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南,简单装修,,,,anjuke_ingested_20260526_190240.csv,anjuke_kaggle
