community,region,area_sqm,floor,orientation,decoration,build_year,total_price_wan,unit_price_yuan_per_sqm,source_file,source
春申新村,闵行,42.84,高层(共6层),南,简单装修,1997,243.0,56723,house_price_raw.csv,anjuke_kaggle
金桥新村四街坊,浦东,32.0,中层(共6层),东,简单装修,1998,255.0,79688,house_price_raw.csv,anjuke_kaggle
华亭首府(公寓住宅),松江,119.15,高层(共11层),南北,简单装修,2014,455.0,38188,house_price_raw.csv,anjuke_kaggle
阳明国际花苑(五期),闵行,141.5,高层(共12层),南北,精装修,2005,1060.0,74912,house_price_raw.csv,anjuke_kaggle
金桥名都,浦东,234.41,中层(共18层),南北,毛坯,2004,1380.0,58872,house_price_raw.csv,anjuke_kaggle
上海星河湾(二期),闵行,239.6,低层(共28层),南,精装修,2015,1790.0,74708,house_price_raw.csv,anjuke_kaggle
佘北家园茸达苑,松江,80.59,高层(共8层),南北,精装修,2018,245.0,30401,house_price_raw.csv,anjuke_kaggle
金桥新村一街坊,浦东,59.47,低层(共6层),南北,精装修,1999,254.0,42711,house_price_raw.csv,anjuke_kaggle
久阳文华府邸(别墅),松江,248.0,共3层,南北,精装修,2009,1000.0,40323,house_price_raw.csv,anjuke_kaggle
中海寰宇天下,闵行,151.62,低层(共21层),南北,精装修,2015,988.0,65163,house_price_raw.csv,anjuke_kaggle
碧云新天地家园(二期),浦东,172.6,高层(共9层),南北,精装修,2004,1550.0,89804,house_price_raw.csv,anjuke_kaggle
水月锦绣苑(南区),闵行,63.0,低层(共12层),南北,精装修,2023,178.0,28254,house_price_raw.csv,anjuke_kaggle
复星花园二期(西区),宝山,66.45,中层(共6层),南北,精装修,1998,335.0,50414,house_price_raw.csv,anjuke_kaggle
经纬学府阳光家园,宝山,100.04,低层(共13层),南,精装修,2017,549.0,54879,house_price_raw.csv,anjuke_kaggle
江秋新苑(公寓住宅),松江,121.31,中层(共6层),南北,简单装修,2009,238.0,19620,house_price_raw.csv,anjuke_kaggle
玉华苑,宝山,157.0,高层(共7层),南北,简单装修,2001,738.0,47007,house_price_raw.csv,anjuke_kaggle
大华星曜,闵行,89.0,2026年建造,南,精装修,,380.0,42697,house_price_raw.csv,anjuke_kaggle
东靖苑(三期),浦东,59.21,低层(共6层),南北,精装修,2004,270.0,45601,house_price_raw.csv,anjuke_kaggle
阳光欧洲城二期,浦东,181.0,共3层,南北,精装修,2000,998.0,55139,house_price_raw.csv,anjuke_kaggle
大华星曜,闵行,135.0,2026年建造,南,精装修,,580.0,42963,house_price_raw.csv,anjuke_kaggle
上海星河湾(二期),闵行,239.42,低层(共28层),南北,豪华装修,2018,1890.0,78941,house_price_raw.csv,anjuke_kaggle
佘北家园茸达苑,松江,82.0,低层(共8层),南北,简单装修,2018,185.0,22561,house_price_raw.csv,anjuke_kaggle
浪琴水岸花园(别墅),松江,215.0,共3层,东南,简单装修,2007,1150.0,53489,house_price_raw.csv,anjuke_kaggle
碧云金悦,浦东,73.03,中层(共31层),西南,精装修,2007,219.0,29988,house_price_raw.csv,anjuke_kaggle
大华一村(沪太路1500弄),宝山,42.43,低层(共6层),南,简单装修,1996,218.0,51379,house_price_raw.csv,anjuke_kaggle
上泰雅苑,浦东,143.49,高层(共8层),南,精装修,2003,1150.0,80145,house_price_raw.csv,anjuke_kaggle
紫东新苑,松江,118.58,高层(共6层),南,精装修,2005,358.0,30191,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,105.75,高层(共6层),南北,精装修,2008,258.0,24398,house_price_raw.csv,anjuke_kaggle
高兴花园二三四街坊,闵行,47.71,低层(共6层),南北,精装修,1999,230.0,48208,house_price_raw.csv,anjuke_kaggle
佘北家园茸达苑,松江,103.03,中层(共8层),南北,精装修,2017,225.0,21839,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,78.66,低层(共6层),南,精装修,2008,238.0,30257,house_price_raw.csv,anjuke_kaggle
昌鑫花园(公寓住宅),松江,100.75,高层(共17层),南北,精装修,2011,308.0,30571,house_price_raw.csv,anjuke_kaggle
大华二村二街坊,宝山,65.0,低层(共6层),南北,精装修,1998,285.0,43847,house_price_raw.csv,anjuke_kaggle
证大家园(四期),浦东,152.17,中层(共11层),南北,精装修,2006,990.0,65059,house_price_raw.csv,anjuke_kaggle
佘山高尔夫郡,松江,265.6,共3层,南,豪华装修,2012,1050.0,39534,house_price_raw.csv,anjuke_kaggle
呼玛一村,宝山,55.04,高层(共6层),南,简单装修,1996,230.0,41788,house_price_raw.csv,anjuke_kaggle
月亮河桂园(公寓住宅),松江,226.52,高层(共11层),南北,简单装修,2008,651.0,28740,house_price_raw.csv,anjuke_kaggle
佘北家园茗雅苑,松江,86.46,低层(共8层),南北,精装修,2018,200.0,23133,house_price_raw.csv,anjuke_kaggle
城投世纪名城,宝山,92.48,低层(共6层),南,简单装修,2003,469.0,50714,house_price_raw.csv,anjuke_kaggle
金桥智汇公馆,浦东,22.0,低层(共10层),南北,精装修,2016,57.0,25910,house_price_raw.csv,anjuke_kaggle
辰弘佳苑(别墅),松江,208.0,共3层,东南,简单装修,2000,1466.0,70481,house_price_raw.csv,anjuke_kaggle
城投世纪名城,宝山,93.0,中层(共6层),南北,精装修,2004,452.0,48603,house_price_raw.csv,anjuke_kaggle
兰城小区,浦东,38.07,低层(共6层),南北,精装修,1997,220.0,57789,house_price_raw.csv,anjuke_kaggle
世茂纳米魔幻城,松江,108.61,共3层,南北,精装修,2013,290.0,26702,house_price_raw.csv,anjuke_kaggle
金桥新村浦三小区,浦东,59.51,低层(共6层),南北,精装修,1998,278.0,46715,house_price_raw.csv,anjuke_kaggle
中城绿苑(西苑),闵行,53.66,低层(共14层),南,精装修,2005,299.0,55722,house_price_raw.csv,anjuke_kaggle
经纬学府涵青家园,宝山,93.96,高层(共13层),南,精装修,2009,429.0,45658,house_price_raw.csv,anjuke_kaggle
水清一村,闵行,65.39,高层(共6层),南北,精装修,1996,298.0,45573,house_price_raw.csv,anjuke_kaggle
碧云左岸(一期),浦东,212.0,共3层,南北,精装修,2004,1020.0,48114,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,90.88,中层(共12层),南北,精装修,2008,290.0,31911,house_price_raw.csv,anjuke_kaggle
大华二村二街坊,宝山,62.01,低层(共6层),南北,精装修,1998,273.0,44026,house_price_raw.csv,anjuke_kaggle
紫东新苑,松江,139.27,中层(共6层),南北,精装修,2005,450.0,32312,house_price_raw.csv,anjuke_kaggle
蔷薇五村,闵行,49.75,高层(共6层),南,简单装修,1996,190.0,38191,house_price_raw.csv,anjuke_kaggle
黎安二村,闵行,64.76,中层(共6层),南,毛坯,1996,275.0,42465,house_price_raw.csv,anjuke_kaggle
泗塘四村,宝山,33.92,中层(共6层),南,简单装修,1987,125.0,36852,house_price_raw.csv,anjuke_kaggle
丰翔新城,宝山,88.03,中层(共27层),南,简单装修,2009,320.0,36352,house_price_raw.csv,anjuke_kaggle
欧泊花郡,宝山,130.29,高层(共8层),南北,精装修,2011,960.0,73682,house_price_raw.csv,anjuke_kaggle
朱家门小区,浦东,59.19,高层(共24层),南北,精装修,1999,298.0,50347,house_price_raw.csv,anjuke_kaggle
复地香堤苑,松江,202.59,共4层,南北,毛坯,2005,900.0,44425,house_price_raw.csv,anjuke_kaggle
桃苑小区,闵行,50.0,高层(共11层),南北,精装修,2017,84.9,16980,house_price_raw.csv,anjuke_kaggle
阳光欧洲城蔷薇绅邻,浦东,200.0,共4层,南北,简单装修,2004,1400.0,70000,house_price_raw.csv,anjuke_kaggle
名仕豪庭(别墅),松江,212.0,共5层,南北,精装修,2010,900.0,42453,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,103.0,中层(共14层),南北,精装修,2004,348.0,33787,house_price_raw.csv,anjuke_kaggle
博一小区(1支弄),浦东,59.52,低层(共6层),南北,精装修,1998,260.0,43683,house_price_raw.csv,anjuke_kaggle
国贸天悦佘山(一期),松江,80.61,中层(共13层),南北,精装修,2017,323.0,40070,house_price_raw.csv,anjuke_kaggle
东鼎名人府邸,松江,239.74,高层(共20层),南北,精装修,2016,970.0,40461,house_price_raw.csv,anjuke_kaggle
春申城华丽家园,闵行,180.79,中层(共12层),南北,精装修,2003,761.0,42094,house_price_raw.csv,anjuke_kaggle
泗塘五村,宝山,72.61,高层(共6层),南,简单装修,1997,255.0,35120,house_price_raw.csv,anjuke_kaggle
阳光欧洲城二期,浦东,185.59,共4层,南北,简单装修,2001,1060.0,57116,house_price_raw.csv,anjuke_kaggle
佘北家园银杏苑,松江,87.0,高层(共8层),南北,毛坯,2018,215.0,24713,house_price_raw.csv,anjuke_kaggle
文景苑,松江,61.0,中层(共11层),南北,精装修,2009,179.0,29345,house_price_raw.csv,anjuke_kaggle
经纬学府阳光家园,宝山,88.38,高层(共10层),南,精装修,2017,420.0,47523,house_price_raw.csv,anjuke_kaggle
虎林路435弄小区,宝山,65.52,高层(共6层),南,简单装修,1992,240.0,36631,house_price_raw.csv,anjuke_kaggle
伟业金锦苑东方丽景,浦东,146.57,低层(共18层),南北,精装修,2005,780.0,53217,house_price_raw.csv,anjuke_kaggle
蔷薇新村虹梅家人,闵行,70.0,中层(共6层),南北,简单装修,1994,275.0,39286,house_price_raw.csv,anjuke_kaggle
文景苑,松江,63.07,低层(共18层),南北,精装修,2010,200.0,31711,house_price_raw.csv,anjuke_kaggle
呼玛一村,宝山,55.59,低层(共6层),南,简单装修,1990,245.0,44073,house_price_raw.csv,anjuke_kaggle
报春四村,闵行,70.56,低层(共6层),南北,精装修,1998,298.0,42234,house_price_raw.csv,anjuke_kaggle
祁连四村,宝山,83.38,高层(共6层),南,简单装修,1997,302.0,36220,house_price_raw.csv,anjuke_kaggle
江秋新苑(公寓住宅),松江,133.7,高层(共6层),南北,精装修,2013,245.0,18325,house_price_raw.csv,anjuke_kaggle
上海春城(南区),闵行,163.14,高层(共10层),南北,精装修,2002,1080.0,66201,house_price_raw.csv,anjuke_kaggle
文景苑,松江,61.18,中层(共14层),南北,精装修,2007,178.0,29095,house_price_raw.csv,anjuke_kaggle
泗塘一村,宝山,74.28,高层(共6层),南北,精装修,1995,237.0,31907,house_price_raw.csv,anjuke_kaggle
报春一村,闵行,62.21,中层(共6层),南北,精装修,1995,268.0,43080,house_price_raw.csv,anjuke_kaggle
经纬学府阳光家园,宝山,88.04,中层(共13层),南,精装修,2017,468.0,53158,house_price_raw.csv,anjuke_kaggle
翠鑫苑,松江,87.08,共5层,南北,精装修,2015,186.0,21360,house_price_raw.csv,anjuke_kaggle
久阳文华府邸(公寓住宅),松江,139.41,低层(共11层),南北,精装修,2005,440.0,31562,house_price_raw.csv,anjuke_kaggle
泗塘五村,宝山,53.39,中层(共6层),南北,精装修,1994,200.0,37461,house_price_raw.csv,anjuke_kaggle
莘松三村,闵行,40.45,中层(共6层),南北,精装修,1994,270.0,66750,house_price_raw.csv,anjuke_kaggle
普乐三村,闵行,48.68,中层(共6层),南北,精装修,1995,185.0,38004,house_price_raw.csv,anjuke_kaggle
秋潭苑,松江,87.29,低层(共8层),南北,精装修,2017,206.0,23600,house_price_raw.csv,anjuke_kaggle
莘松七村,闵行,52.13,中层(共6层),南,精装修,1993,248.0,47574,house_price_raw.csv,anjuke_kaggle
华亭首府(公寓住宅),松江,102.9,中层(共11层),南北,精装修,2014,390.0,37901,house_price_raw.csv,anjuke_kaggle
大华一村(华灵路410弄),宝山,48.03,低层(共6层),南,简单装修,1994,250.0,52051,house_price_raw.csv,anjuke_kaggle
锦乐馨苑(东区),闵行,62.56,中层(共16层),南北,简单装修,2015,278.0,44438,house_price_raw.csv,anjuke_kaggle
泗塘五村,宝山,62.05,中层(共6层),南,简单装修,1994,215.0,34650,house_price_raw.csv,anjuke_kaggle
报春一村,闵行,62.21,低层(共6层),南北,精装修,1995,300.0,48224,house_price_raw.csv,anjuke_kaggle
世纪新城(公寓住宅),松江,101.94,共4层,南北,精装修,2005,343.0,33648,house_price_raw.csv,anjuke_kaggle
好旺苑,宝山,61.42,高层(共6层),南,精装修,2001,290.0,47216,house_price_raw.csv,anjuke_kaggle
高兴花园二三四街坊,闵行,47.71,低层(共6层),南北,精装修,1996,222.0,46532,house_price_raw.csv,anjuke_kaggle
佘北家园富雅苑,松江,87.26,低层(共6层),南北,简单装修,2018,199.5,22863,house_price_raw.csv,anjuke_kaggle
泗塘四村,宝山,55.0,高层(共6层),南,精装修,1990,201.0,36546,house_price_raw.csv,anjuke_kaggle
呼玛一村,宝山,55.65,高层(共6层),南,简单装修,1990,210.0,37736,house_price_raw.csv,anjuke_kaggle
世纪新城(公寓住宅),松江,102.7,共4层,南北,精装修,2005,380.0,37001,house_price_raw.csv,anjuke_kaggle
报春一村,闵行,62.95,高层(共6层),南北,精装修,1996,268.0,42574,house_price_raw.csv,anjuke_kaggle
泰晤士小镇(公寓住宅),松江,107.58,共4层,南北,精装修,2005,400.0,37182,house_price_raw.csv,anjuke_kaggle
通河三村,宝山,51.0,高层(共6层),南,精装修,1994,220.0,43138,house_price_raw.csv,anjuke_kaggle
康泰东苑,宝山,55.75,共5层,南北,精装修,2002,290.0,52018,house_price_raw.csv,anjuke_kaggle
安信湖畔天地,松江,229.53,高层(共28层),南北,精装修,2005,900.0,39211,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,106.13,高层(共6层),南北,精装修,2009,299.0,28173,house_price_raw.csv,anjuke_kaggle
开元新都,松江,208.0,低层(共6层),南,精装修,2009,950.0,45674,house_price_raw.csv,anjuke_kaggle
康泰东苑,宝山,152.0,高层(共6层),南北,精装修,2002,568.0,37369,house_price_raw.csv,anjuke_kaggle
名仕豪庭(别墅),松江,258.0,共3层,南北,豪华装修,2006,1280.0,49613,house_price_raw.csv,anjuke_kaggle
报春一村,闵行,61.0,低层(共6层),南北,精装修,1995,270.0,44263,house_price_raw.csv,anjuke_kaggle
呼玛一村,宝山,45.0,高层(共6层),南北,精装修,1992,170.0,37778,house_price_raw.csv,anjuke_kaggle
金桥新村一街坊,浦东,59.47,中层(共6层),南北,简单装修,1994,239.8,40323,house_price_raw.csv,anjuke_kaggle
报春一村,闵行,62.97,低层(共6层),南北,精装修,1998,260.0,41290,house_price_raw.csv,anjuke_kaggle
都市宜家,闵行,153.55,高层(共6层),南北,毛坯,2004,620.0,40378,house_price_raw.csv,anjuke_kaggle
大华朗香公园里(东区),宝山,101.06,高层(共15层),南,精装修,2023,635.0,62834,house_price_raw.csv,anjuke_kaggle
泰晤士小镇(别墅),松江,224.0,共4层,南北,精装修,2007,1050.0,46875,house_price_raw.csv,anjuke_kaggle
柳博小区,浦东,59.4,高层(共6层),南北,精装修,1998,291.0,48990,house_price_raw.csv,anjuke_kaggle
宝山文华苑(五期),宝山,159.64,高层(共6层),南,精装修,2002,830.0,51992,house_price_raw.csv,anjuke_kaggle
报春二村,闵行,71.0,低层(共6层),南北,精装修,1994,270.0,38029,house_price_raw.csv,anjuke_kaggle
泰晤士小镇(公寓住宅),松江,100.07,共4层,南北,精装修,2007,330.0,32977,house_price_raw.csv,anjuke_kaggle
泗塘五村,宝山,35.42,高层(共6层),南,精装修,1994,113.0,31903,house_price_raw.csv,anjuke_kaggle
聚丰景都,宝山,80.48,共5层,南,简单装修,2008,365.0,45353,house_price_raw.csv,anjuke_kaggle
阳光欧洲城蔷薇绅邻,浦东,181.55,共3层,南北,精装修,2005,1229.0,67695,house_price_raw.csv,anjuke_kaggle
赛杰苑(别墅),松江,221.0,共3层,南北,精装修,2006,1180.0,53394,house_price_raw.csv,anjuke_kaggle
报春三村,闵行,61.0,低层(共6层),南北,精装修,1994,275.0,45082,house_price_raw.csv,anjuke_kaggle
阳光欧洲城二期,浦东,159.24,共3层,南北,精装修,2004,850.0,53379,house_price_raw.csv,anjuke_kaggle
复地翠堤苑(别墅),松江,225.0,共3层,南北,毛坯,2005,1200.0,53334,house_price_raw.csv,anjuke_kaggle
莘松四村,闵行,60.0,低层(共6层),南北,简单装修,1994,260.0,43334,house_price_raw.csv,anjuke_kaggle
葑润华庭,宝山,86.13,高层(共6层),南北,精装修,2008,380.0,44120,house_price_raw.csv,anjuke_kaggle
绿城上海御园,浦东,223.95,高层(共11层),南,精装修,2015,2200.0,98237,house_price_raw.csv,anjuke_kaggle
锦乐馨苑(西区),闵行,62.11,高层(共15层),南北,简单装修,2015,278.0,44760,house_price_raw.csv,anjuke_kaggle
晨岛花苑(别墅),松江,291.9,共3层,南,精装修,2006,1480.0,50703,house_price_raw.csv,anjuke_kaggle
宝山文华苑(二期),宝山,158.85,高层(共8层),南北,精装修,2002,641.0,40353,house_price_raw.csv,anjuke_kaggle
绿梅公寓(莘庄),闵行,67.06,中层(共6层),南北,精装修,1997,276.0,41158,house_price_raw.csv,anjuke_kaggle
桃苑小区,闵行,69.2,中层(共6层),南北,精装修,2011,125.0,18064,house_price_raw.csv,anjuke_kaggle
保利叶之林(三期),宝山,125.84,中层(共13层),南,精装修,2016,780.0,61984,house_price_raw.csv,anjuke_kaggle
放生池花园(别墅),松江,289.0,共2层,南北,毛坯,2004,1790.0,61938,house_price_raw.csv,anjuke_kaggle
欧泊花郡,宝山,121.83,中层(共18层),南,毛坯,2011,890.0,73053,house_price_raw.csv,anjuke_kaggle
聚丰景都,宝山,93.38,中层(共10层),南北,精装修,2009,455.0,48726,house_price_raw.csv,anjuke_kaggle
星丰苑,闵行,63.15,低层(共6层),南北,毛坯,1999,263.0,41647,house_price_raw.csv,anjuke_kaggle
桃苑小区,闵行,50.0,中层(共6层),南北,精装修,2017,85.9,17180,house_price_raw.csv,anjuke_kaggle
丰宝苑,宝山,83.45,低层(共18层),南,简单装修,2016,380.0,45537,house_price_raw.csv,anjuke_kaggle
当代艺墅,闵行,296.6,共1层,南北,精装修,2008,2200.0,74174,house_price_raw.csv,anjuke_kaggle
蔷薇新村虹梅家人,闵行,61.9,高层(共6层),南北,精装修,1996,285.0,46043,house_price_raw.csv,anjuke_kaggle
泰晤士小镇(公寓住宅),松江,106.71,共5层,南北,豪华装修,2007,388.0,36361,house_price_raw.csv,anjuke_kaggle
莘松三村,闵行,50.79,高层(共6层),南北,精装修,1995,285.0,56114,house_price_raw.csv,anjuke_kaggle
大华三村二街坊,宝山,45.48,高层(共6层),南,精装修,1995,230.0,50572,house_price_raw.csv,anjuke_kaggle
上海星河湾(二期),闵行,185.38,高层(共32层),南北,精装修,2017,1650.0,89007,house_price_raw.csv,anjuke_kaggle
人乐四村,松江,53.0,低层(共6层),南北,精装修,1995,155.0,29246,house_price_raw.csv,anjuke_kaggle
金桥新村一街坊,浦东,37.89,高层(共6层),南,精装修,1996,190.0,50146,house_price_raw.csv,anjuke_kaggle
莘松四村,闵行,62.76,中层(共6层),南北,精装修,1996,250.0,39835,house_price_raw.csv,anjuke_kaggle
恒大佘山首府,松江,80.2,中层(共13层),南北,精装修,2017,268.0,33417,house_price_raw.csv,anjuke_kaggle
大华一村(华灵路561弄),宝山,46.93,高层(共6层),南,简单装修,1993,203.0,43256,house_price_raw.csv,anjuke_kaggle
经纬学府阳光家园,宝山,88.83,高层(共14层),南,精装修,2017,418.0,47057,house_price_raw.csv,anjuke_kaggle
呼玛一村,宝山,37.74,高层(共6层),南,毛坯,1996,150.0,39746,house_price_raw.csv,anjuke_kaggle
佘北家园士弘苑,松江,90.59,中层(共8层),南北,毛坯,2019,190.0,20974,house_price_raw.csv,anjuke_kaggle
报春一村,闵行,62.21,高层(共6层),南,精装修,1998,299.0,48064,house_price_raw.csv,anjuke_kaggle
东鼎名人府邸,松江,239.74,低层(共18层),南北,精装修,2013,998.0,41629,house_price_raw.csv,anjuke_kaggle
华鹏花苑,宝山,58.02,高层(共6层),南,简单装修,1997,290.0,49983,house_price_raw.csv,anjuke_kaggle
锦秋花园(公寓住宅),宝山,90.76,中层(共6层),南,精装修,2015,400.0,44073,house_price_raw.csv,anjuke_kaggle
金辉海上铭著,闵行,139.15,低层(共17层),南北,精装修,2018,958.0,68847,house_price_raw.csv,anjuke_kaggle
沪东新村,浦东,36.75,高层(共6层),南,精装修,1958,185.0,50341,house_price_raw.csv,anjuke_kaggle
恒杰丁香花园(公寓住宅),松江,103.29,中层(共11层),南北,精装修,2007,290.0,28077,house_price_raw.csv,anjuke_kaggle
泗塘五村,宝山,35.42,高层(共6层),南,精装修,1995,125.0,35291,house_price_raw.csv,anjuke_kaggle
世茂纳米魔幻城,松江,189.15,共3层,南,精装修,2014,425.0,22469,house_price_raw.csv,anjuke_kaggle
慧华苑(慧华西苑),宝山,84.82,高层(共6层),南,精装修,2009,345.0,40675,house_price_raw.csv,anjuke_kaggle
丽雅花园,宝山,87.59,低层(共11层),南北,精装修,2005,510.0,58226,house_price_raw.csv,anjuke_kaggle
佘北家园榆叶苑,松江,84.9,高层(共11层),南北,简单装修,2018,190.0,22380,house_price_raw.csv,anjuke_kaggle
锦秋花园(别墅),宝山,128.02,共3层,南北,豪华装修,2004,730.0,57023,house_price_raw.csv,anjuke_kaggle
月亮河桂园(公寓住宅),松江,226.0,高层(共11层),南北,精装修,2008,910.0,40266,house_price_raw.csv,anjuke_kaggle
秋潭苑,松江,87.32,中层(共8层),南北,简单装修,2018,195.0,22332,house_price_raw.csv,anjuke_kaggle
虹梅南苑,闵行,70.0,高层(共6层),南,精装修,1995,255.0,36429,house_price_raw.csv,anjuke_kaggle
德邑小城(别墅),松江,508.0,共2层,南北,精装修,2008,2980.0,58662,house_price_raw.csv,anjuke_kaggle
宝祁雅苑(北区),宝山,80.65,中层(共18层),南,精装修,2016,336.0,41662,house_price_raw.csv,anjuke_kaggle
公捷苑,松江,70.0,中层(共6层),南北,精装修,2002,190.0,27143,house_price_raw.csv,anjuke_kaggle
呼玛五村(1-69号),宝山,82.81,中层(共6层),南,简单装修,1994,410.0,49511,house_price_raw.csv,anjuke_kaggle
浦东大道2511弄小区,浦东,59.94,低层(共6层),南北,精装修,1995,265.0,44211,house_price_raw.csv,anjuke_kaggle
大华一村(华灵路591弄),宝山,34.3,中层(共6层),南,简单装修,1993,208.0,60642,house_price_raw.csv,anjuke_kaggle
和泰苑,宝山,90.68,共5层,南,毛坯,2006,320.0,35289,house_price_raw.csv,anjuke_kaggle
桃苑小区,闵行,60.0,中层(共6层),南北,精装修,2013,121.0,20167,house_price_raw.csv,anjuke_kaggle
城投世纪名城,宝山,92.16,低层(共6层),南北,精装修,2004,505.0,54797,house_price_raw.csv,anjuke_kaggle
祥泰苑,宝山,91.16,高层(共6层),南北,精装修,2008,368.0,40369,house_price_raw.csv,anjuke_kaggle
中环一号(一期),宝山,153.23,高层(共14层),南,毛坯,2011,915.0,59715,house_price_raw.csv,anjuke_kaggle
江南名邸,闵行,143.92,高层(共14层),南北,精装修,2002,999.0,69414,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,91.34,高层(共14层),南北,精装修,2008,410.0,44888,house_price_raw.csv,anjuke_kaggle
佘北家园茗雅苑,松江,87.04,高层(共8层),南北,毛坯,2018,210.0,24127,house_price_raw.csv,anjuke_kaggle
天虹二村,松江,67.0,中层(共6层),南北,精装修,2000,200.0,29851,house_price_raw.csv,anjuke_kaggle
桃苑小区,闵行,54.0,低层(共6层),南,精装修,2005,100.0,18519,house_price_raw.csv,anjuke_kaggle
城投世纪名城,宝山,91.12,高层(共6层),南北,精装修,2003,488.0,53556,house_price_raw.csv,anjuke_kaggle
欧泊花郡,宝山,127.52,中层(共8层),南,简单装修,2013,956.0,74969,house_price_raw.csv,anjuke_kaggle
佘北家园富雅苑,松江,85.78,共4层,东西,毛坯,2018,205.0,23899,house_price_raw.csv,anjuke_kaggle
丽都成品,浦东,171.52,高层(共11层),南北,精装修,2005,967.0,56379,house_price_raw.csv,anjuke_kaggle
春申景城MIDTOWN,闵行,159.89,低层(共16层),南北,精装修,2015,1230.0,76928,house_price_raw.csv,anjuke_kaggle
大华虎城第三空间,宝山,58.0,低层(共16层),南北,精装修,2010,170.0,29311,house_price_raw.csv,anjuke_kaggle
惠民公寓,宝山,80.49,中层(共20层),南,简单装修,1995,425.0,52802,house_price_raw.csv,anjuke_kaggle
佘山家园,松江,94.7,共5层,南北,简单装修,2013,226.0,23865,house_price_raw.csv,anjuke_kaggle
大华一村(沪太路1500弄),宝山,46.38,中层(共6层),南北,精装修,1996,217.0,46788,house_price_raw.csv,anjuke_kaggle
城投世纪名城,宝山,91.98,高层(共6层),南北,精装修,2004,460.0,50011,house_price_raw.csv,anjuke_kaggle
博三小区,浦东,38.07,低层(共6层),南,简单装修,1994,215.0,56475,house_price_raw.csv,anjuke_kaggle
报春二村,闵行,62.97,低层(共6层),南,精装修,1996,270.0,42878,house_price_raw.csv,anjuke_kaggle
葑润华庭,宝山,87.17,中层(共6层),南北,精装修,2008,348.0,39922,house_price_raw.csv,anjuke_kaggle
今达花园,浦东,179.19,中层(共6层),南,精装修,2001,1450.0,80920,house_price_raw.csv,anjuke_kaggle
惠民公寓,宝山,86.56,低层(共20层),南北,精装修,1995,383.0,44247,house_price_raw.csv,anjuke_kaggle
报春二村,闵行,61.45,高层(共6层),南北,简单装修,1994,259.0,42149,house_price_raw.csv,anjuke_kaggle
通田商住楼,宝山,106.45,中层(共14层),南北,精装修,2007,590.0,55426,house_price_raw.csv,anjuke_kaggle
上海星河湾(二期),闵行,274.69,高层(共30层),南北,豪华装修,2016,2350.0,85551,house_price_raw.csv,anjuke_kaggle
美诗邸,宝山,94.91,高层(共14层),南北,精装修,2018,500.0,52682,house_price_raw.csv,anjuke_kaggle
盛达家园,宝山,92.31,高层(共13层),南北,精装修,2008,320.0,34666,house_price_raw.csv,anjuke_kaggle
馨华苑,宝山,222.63,高层(共11层),南,精装修,2001,1450.0,65131,house_price_raw.csv,anjuke_kaggle
高兴花园二三四街坊,闵行,67.68,高层(共6层),南北,精装修,1998,285.0,42110,house_price_raw.csv,anjuke_kaggle
报春三村,闵行,63.0,高层(共6层),南北,精装修,1995,258.0,40953,house_price_raw.csv,anjuke_kaggle
柳埠小区,浦东,39.13,低层(共6层),南,简单装修,1996,220.0,56223,house_price_raw.csv,anjuke_kaggle
佘山家园,松江,127.16,高层(共6层),南北,精装修,2013,240.0,18874,house_price_raw.csv,anjuke_kaggle
浦东大道2511弄小区,浦东,59.33,中层(共6层),南,精装修,1999,285.0,48037,house_price_raw.csv,anjuke_kaggle
报春三村,闵行,66.0,高层(共6层),南北,简单装修,1996,298.0,45152,house_price_raw.csv,anjuke_kaggle
高兴花园二三四街坊,闵行,47.71,高层(共6层),南北,精装修,1996,258.0,54077,house_price_raw.csv,anjuke_kaggle
佘北家园士弘苑,松江,92.03,低层(共8层),南北,毛坯,2018,200.0,21733,house_price_raw.csv,anjuke_kaggle
合众湖畔花园(别墅),松江,326.0,共1层,南,毛坯,2000,2380.0,73007,house_price_raw.csv,anjuke_kaggle
东湖花园,闵行,64.43,中层(共6层),南北,精装修,1999,255.0,39578,house_price_raw.csv,anjuke_kaggle
呼玛五村(1-69号),宝山,82.0,中层(共6层),南北,精装修,1994,350.0,42683,house_price_raw.csv,anjuke_kaggle
康泰新城,宝山,145.94,中层(共6层),南北,精装修,2003,610.0,41798,house_price_raw.csv,anjuke_kaggle
春申府邸,闵行,57.32,中层(共11层),南北,精装修,2007,279.0,48675,house_price_raw.csv,anjuke_kaggle
复地香堤苑,松江,204.0,共3层,南北,豪华装修,2010,880.0,43138,house_price_raw.csv,anjuke_kaggle
绿梅三村,闵行,60.0,高层(共6层),南,精装修,1994,248.0,41334,house_price_raw.csv,anjuke_kaggle
翠鑫苑,松江,86.83,中层(共6层),南,精装修,2013,185.0,21307,house_price_raw.csv,anjuke_kaggle
大华二村二街坊,宝山,59.07,高层(共6层),南,毛坯,1994,260.0,44016,house_price_raw.csv,anjuke_kaggle
