community,region,area_sqm,floor,orientation,decoration,build_year,total_price_wan,unit_price_yuan_per_sqm,source_file,source
红梅苑,,,,南北,简单装修,,,27473.0,house_price_raw.csv,anjuke_kaggle
金沁苑(南区),,,,南北,精装修,,,34510.0,house_price_raw.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,183799.0,house_price_raw.csv,anjuke_kaggle
绿地临港家园海洋小区,,,,南,精装修,,,18997.0,house_price_raw.csv,anjuke_kaggle
滨浦新苑七村,,,,南北,豪华装修,,,41950.0,house_price_raw.csv,anjuke_kaggle
长达佳苑(公寓住宅),,,,南北,精装修,,,25120.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,84510000.0,house_price_raw.csv,anjuke_kaggle
宜浩佳园,,,,南北,精装修,,,19464.0,house_price_raw.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,26900.0,house_price_raw.csv,anjuke_kaggle
民乐苑,,,,南,精装修,,,43287.0,house_price_raw.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,27778.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,23135.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,33676.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,109158.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,29080.0,house_price_raw.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,26819.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,98961.0,house_price_raw.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,精装修,,,24982.0,house_price_raw.csv,anjuke_kaggle
潼港西八村,,,,南北,精装修,,,43347.0,house_price_raw.csv,anjuke_kaggle
绿地东岸涟城(北区),,,,南北,精装修,,,19529.0,house_price_raw.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南,精装修,,,65226.0,house_price_raw.csv,anjuke_kaggle
高盛家园,,,,南北,简单装修,,,34522.0,house_price_raw.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南北,精装修,,,89763.0,house_price_raw.csv,anjuke_kaggle
中国铁建万科朗拾花语,,,,南,精装修,,,77295.0,house_price_raw.csv,anjuke_kaggle
锦绣华都,,,,南北,精装修,,,63639.0,house_price_raw.csv,anjuke_kaggle
绿地东岸涟城(南区公寓住宅),,,,南北,精装修,,,19649.0,house_price_raw.csv,anjuke_kaggle
锦绣华都,,,,南北,精装修,,,61098.0,house_price_raw.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,197917.0,house_price_raw.csv,anjuke_kaggle
金沁苑(南区),,,,南北,精装修,,,30470.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,129504.0,house_price_raw.csv,anjuke_kaggle
永泰花苑,,,,南北,精装修,,,54563.0,house_price_raw.csv,anjuke_kaggle
高行绿洲四期,,,,南北,精装修,,,43915.0,house_price_raw.csv,anjuke_kaggle
海洲桃花园,,,,南北,精装修,,,39280.0,house_price_raw.csv,anjuke_kaggle
虹梅别墅,,,,南,精装修,,,204862.0,house_price_raw.csv,anjuke_kaggle
招商臻境,,,,南,精装修,,,50971.0,house_price_raw.csv,anjuke_kaggle
三林新村(永泰路133弄),,,,南北,简单装修,,,55606.0,house_price_raw.csv,anjuke_kaggle
鹤沙航城昱星家园(东区),,,,南,毛坯,,,34862.0,house_price_raw.csv,anjuke_kaggle
新高桥春晖苑,,,,南北,精装修,,,47000.0,house_price_raw.csv,anjuke_kaggle
民乐苑,,,,南,简单装修,,,65235.0,house_price_raw.csv,anjuke_kaggle
保利铃兰公馆(公寓住宅),,,,南北,精装修,,,32320.0,house_price_raw.csv,anjuke_kaggle
嘉宝前滩后院,,,,南北,精装修,,,132669.0,house_price_raw.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,191454.0,house_price_raw.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,29412.0,house_price_raw.csv,anjuke_kaggle
恒大翰城瀚林苑(公寓住宅),,,,南北,精装修,,,63642.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,95109.0,house_price_raw.csv,anjuke_kaggle
虹中路2弄小区,,,,南,精装修,,,28572.0,house_price_raw.csv,anjuke_kaggle
鹤沙航城航武嘉园(东区),,,,南北,精装修,,,30119.0,house_price_raw.csv,anjuke_kaggle
依水园(一期),,,,南北,精装修,,,46743.0,house_price_raw.csv,anjuke_kaggle
豪嘉府邸,,,,南北,精装修,,,146700.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,116651.0,house_price_raw.csv,anjuke_kaggle
瀚锦苑,,,,南北,精装修,,,68388.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,84490000.0,house_price_raw.csv,anjuke_kaggle
虹中路2弄小区,,,,南北,精装修,,,26667.0,house_price_raw.csv,anjuke_kaggle
纯翠苑,,,,南北,精装修,,,71712.0,house_price_raw.csv,anjuke_kaggle
浦凌佳苑,,,,南北,精装修,,,35522.0,house_price_raw.csv,anjuke_kaggle
保利锦上,,,,南,精装修,,,72223.0,house_price_raw.csv,anjuke_kaggle
虹梅别墅,,,,南北,精装修,,,159723.0,house_price_raw.csv,anjuke_kaggle
吴中路1001弄小区,,,,南,精装修,,,49819.0,house_price_raw.csv,anjuke_kaggle
鹤沙航城汇贤雅苑,,,,南北,精装修,,,26171.0,house_price_raw.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,51205.0,house_price_raw.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南北,精装修,,,62016.0,house_price_raw.csv,anjuke_kaggle
和康苑,,,,南,毛坯,,,26266.0,house_price_raw.csv,anjuke_kaggle
杨南新村,,,,南北,精装修,,,47346.0,house_price_raw.csv,anjuke_kaggle
海洲桃花园,,,,南北,精装修,,,31026.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,34506.0,house_price_raw.csv,anjuke_kaggle
绿洲康城金邸,,,,南,精装修,,,84946.0,house_price_raw.csv,anjuke_kaggle
爱法奥朗新庄园,,,,南北,毛坯,,,59458.0,house_price_raw.csv,anjuke_kaggle
富力十号(公寓住宅),,,,南,精装修,,,75934.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,93917.0,house_price_raw.csv,anjuke_kaggle
海上风华,,,,南,精装修,,,35239.0,house_price_raw.csv,anjuke_kaggle
爱博一村,,,,南北,毛坯,,,45839.0,house_price_raw.csv,anjuke_kaggle
聚缘中庭,,,,南北,精装修,,,36688.0,house_price_raw.csv,anjuke_kaggle
四季都会·青藤里,,,,南,毛坯,,,43261.0,house_price_raw.csv,anjuke_kaggle
源城锦翠苑,,,,南北,精装修,,,62467.0,house_price_raw.csv,anjuke_kaggle
爱博三村,,,,南北,精装修,,,45730.0,house_price_raw.csv,anjuke_kaggle
宜浩佳园,,,,南北,精装修,,,23739.0,house_price_raw.csv,anjuke_kaggle
长泰公馆,,,,南,精装修,,,35736.0,house_price_raw.csv,anjuke_kaggle
高行绿洲六期,,,,南,精装修,,,40426.0,house_price_raw.csv,anjuke_kaggle
永康城浦欣苑,,,,南北,毛坯,,,24002.0,house_price_raw.csv,anjuke_kaggle
滴水湖馨苑(公寓住宅),,,,南北,毛坯,,,38713.0,house_price_raw.csv,anjuke_kaggle
海洲桃花园,,,,南北,简单装修,,,38182.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,31692.0,house_price_raw.csv,anjuke_kaggle
鹤沙航城汇诚佳苑,,,,南北,简单装修,,,34002.0,house_price_raw.csv,anjuke_kaggle
爱博一村,,,,南北,精装修,,,45196.0,house_price_raw.csv,anjuke_kaggle
杉林新月家园,,,,南北,精装修,,,55640.0,house_price_raw.csv,anjuke_kaggle
潼港六村后,,,,南北,精装修,,,33976.0,house_price_raw.csv,anjuke_kaggle
南郊中华园,,,,南北,精装修,,,57141.0,house_price_raw.csv,anjuke_kaggle
爱博五村,,,,南北,简单装修,,,44716.0,house_price_raw.csv,anjuke_kaggle
金地未未来,,,,南北,精装修,,,73888.0,house_price_raw.csv,anjuke_kaggle
浦江丽都(南区),,,,南北,精装修,,,29658.0,house_price_raw.csv,anjuke_kaggle
爱博二村,,,,南北,精装修,,,42955.0,house_price_raw.csv,anjuke_kaggle
绿洲康城金帝豪苑,,,,南,精装修,,,137500.0,house_price_raw.csv,anjuke_kaggle
长泰公馆,,,,南北,精装修,,,33667.0,house_price_raw.csv,anjuke_kaggle
高行绿洲四期,,,,南北,精装修,,,42548.0,house_price_raw.csv,anjuke_kaggle
爱法奥朗新庄园,,,,南,精装修,,,68068.0,house_price_raw.csv,anjuke_kaggle
浦江宝邸(南区),,,,南北,毛坯,,,28984.0,house_price_raw.csv,anjuke_kaggle
民乐苑,,,,南,简单装修,,,63323.0,house_price_raw.csv,anjuke_kaggle
紫薇二村,,,,南北,精装修,,,38516.0,house_price_raw.csv,anjuke_kaggle
名扬佳园,,,,南北,精装修,,,44011.0,house_price_raw.csv,anjuke_kaggle
民乐苑,,,,南北,精装修,,,68759.0,house_price_raw.csv,anjuke_kaggle
爱博一村,,,,南北,精装修,,,48142.0,house_price_raw.csv,anjuke_kaggle
瑞和华苑(二期),,,,南,精装修,,,27636.0,house_price_raw.csv,anjuke_kaggle
长泰公馆,,,,南北,简单装修,,,32877.0,house_price_raw.csv,anjuke_kaggle
爱博二村,,,,南北,精装修,,,44683.0,house_price_raw.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南北,精装修,,,94716.0,house_price_raw.csv,anjuke_kaggle
浦江瑞和城陆街区(南),,,,南,精装修,,,28847.0,house_price_raw.csv,anjuke_kaggle
万博家园,,,,南北,精装修,,,42383.0,house_price_raw.csv,anjuke_kaggle
尼德兰花园(二期),,,,南北,精装修,,,63250.0,house_price_raw.csv,anjuke_kaggle
华城秀庭,,,,南,精装修,,,72861.0,house_price_raw.csv,anjuke_kaggle
浦江华侨城(二期公寓住宅),,,,南,简单装修,,,66629.0,house_price_raw.csv,anjuke_kaggle
爱博二村,,,,南北,精装修,,,41446.0,house_price_raw.csv,anjuke_kaggle
永泰花苑,,,,南北,精装修,,,58893.0,house_price_raw.csv,anjuke_kaggle
民乐苑,,,,南,精装修,,,61315.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,86882.0,house_price_raw.csv,anjuke_kaggle
旭辉江山都会,,,,南北,精装修,,,51793.0,house_price_raw.csv,anjuke_kaggle
京浦小区,,,,南北,简单装修,,,60607.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,94014.0,house_price_raw.csv,anjuke_kaggle
三林世博家园(H区),,,,南,精装修,,,54203.0,house_price_raw.csv,anjuke_kaggle
永康城浦欣苑,,,,南北,精装修,,,24795.0,house_price_raw.csv,anjuke_kaggle
恒大翰城瀚林苑(公寓住宅),,,,南北,精装修,,,67246.0,house_price_raw.csv,anjuke_kaggle
上实望海,,,,南,精装修,,,30000.0,house_price_raw.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南,精装修,,,100056.0,house_price_raw.csv,anjuke_kaggle
爱博一村,,,,南北,精装修,,,41130.0,house_price_raw.csv,anjuke_kaggle
依水园(一期),,,,南北,简单装修,,,43472.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,33889.0,house_price_raw.csv,anjuke_kaggle
金谊河畔,,,,南,精装修,,,79555.0,house_price_raw.csv,anjuke_kaggle
康桥花园北园,,,,南北,精装修,,,34043.0,house_price_raw.csv,anjuke_kaggle
海上风华,,,,南北,精装修,,,34616.0,house_price_raw.csv,anjuke_kaggle
华漕新村,,,,南,简单装修,,,31127.0,house_price_raw.csv,anjuke_kaggle
中房樱桃苑,,,,南,精装修,,,91573.0,house_price_raw.csv,anjuke_kaggle
南郊中华园,,,,南北,毛坯,,,49173.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,83620000.0,house_price_raw.csv,anjuke_kaggle
万科金色城市,,,,南,精装修,,,94616.0,house_price_raw.csv,anjuke_kaggle
尼德兰花园(三期),,,,南,精装修,,,58999.0,house_price_raw.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,59500.0,house_price_raw.csv,anjuke_kaggle
长泰公馆,,,,南北,精装修,,,36801.0,house_price_raw.csv,anjuke_kaggle
爱博三村,,,,南北,精装修,,,45046.0,house_price_raw.csv,anjuke_kaggle
陆家嘴滴水涟岸(公寓住宅),,,,南北,精装修,,,38529.0,house_price_raw.csv,anjuke_kaggle
瑞和雅苑壹街区,,,,南,毛坯,,,30393.0,house_price_raw.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南,精装修,,,53361.0,house_price_raw.csv,anjuke_kaggle
凌兆路521弄小区,,,,南,简单装修,,,51222.0,house_price_raw.csv,anjuke_kaggle
良友大厦,,,,南北,精装修,,,51220.0,house_price_raw.csv,anjuke_kaggle
长泰东郊御园,,,,南北,毛坯,,,46032.0,house_price_raw.csv,anjuke_kaggle
浦江瑞和城贰街区(二期),,,,南北,精装修,,,23149.0,house_price_raw.csv,anjuke_kaggle
民乐苑,,,,南,毛坯,,,58334.0,house_price_raw.csv,anjuke_kaggle
南郊中华园,,,,南北,精装修,,,57141.0,house_price_raw.csv,anjuke_kaggle
海洲桃花园,,,,南北,简单装修,,,36545.0,house_price_raw.csv,anjuke_kaggle
绿茵苑(浦东),,,,南,简单装修,,,48304.0,house_price_raw.csv,anjuke_kaggle
保利铃兰公馆(公寓住宅),,,,南北,精装修,,,38699.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,豪华装修,,,29941.0,house_price_raw.csv,anjuke_kaggle
浦发绿城,,,,南,简单装修,,,52217.0,house_price_raw.csv,anjuke_kaggle
海洲桃花园,,,,南,精装修,,,30750.0,house_price_raw.csv,anjuke_kaggle
绿洲康城亲水湾(中区),,,,南北,精装修,,,66410.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,豪华装修,,,30541.0,house_price_raw.csv,anjuke_kaggle
浦凌佳苑,,,,南北,简单装修,,,32755.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,32693.0,house_price_raw.csv,anjuke_kaggle
民星苑,,,,南,简单装修,,,55579.0,house_price_raw.csv,anjuke_kaggle
新高桥春晖苑,,,,南北,简单装修,,,40158.0,house_price_raw.csv,anjuke_kaggle
盛世天地,,,,南,毛坯,,,95919.0,house_price_raw.csv,anjuke_kaggle
高行绿洲五期,,,,南北,精装修,,,44297.0,house_price_raw.csv,anjuke_kaggle
三林世博家园(D区),,,,南,简单装修,,,52584.0,house_price_raw.csv,anjuke_kaggle
浦江华侨城(八期公寓),,,,南,精装修,,,82587.0,house_price_raw.csv,anjuke_kaggle
南新东园,,,,南北,精装修,,,47368.0,house_price_raw.csv,anjuke_kaggle
长泰公馆,,,,南,精装修,,,36070.0,house_price_raw.csv,anjuke_kaggle
上浦路355弄小区,,,,南,精装修,,,50824.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,117266.0,house_price_raw.csv,anjuke_kaggle
金硕河畔景园(西区),,,,南北,精装修,,,33558.0,house_price_raw.csv,anjuke_kaggle
爱博一村,,,,南,简单装修,,,51067.0,house_price_raw.csv,anjuke_kaggle
富特四村,,,,南北,简单装修,,,34319.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南,精装修,,,30380.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南北,精装修,,,34506.0,house_price_raw.csv,anjuke_kaggle
西郊庄园,,,,南,精装修,,,208296.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,29764.0,house_price_raw.csv,anjuke_kaggle
碧云澧悦,,,,南,精装修,,,55960.0,house_price_raw.csv,anjuke_kaggle
高行绿洲二期,,,,南北,精装修,,,40056.0,house_price_raw.csv,anjuke_kaggle
爱博一村,,,,南,精装修,,,45986.0,house_price_raw.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南北,精装修,,,99213.0,house_price_raw.csv,anjuke_kaggle
瑞和华苑(一期),,,,南北,毛坯,,,31250.0,house_price_raw.csv,anjuke_kaggle
万科金域澜湾(公寓住宅),,,,南,简单装修,,,32837.0,house_price_raw.csv,anjuke_kaggle
学前二村,,,,南北,精装修,,,31582.0,house_price_raw.csv,anjuke_kaggle
中企滨江悦府,,,,南北,精装修,,,179719.0,house_price_raw.csv,anjuke_kaggle
浦江瑞和城贰街区(二期),,,,南北,简单装修,,,26785.0,house_price_raw.csv,anjuke_kaggle
金谊河畔,,,,南北,精装修,,,70529.0,house_price_raw.csv,anjuke_kaggle
地杰国际城D街坊,,,,南,简单装修,,,68750.0,house_price_raw.csv,anjuke_kaggle
三林新村(136弄),,,,南北,精装修,,,49316.0,house_price_raw.csv,anjuke_kaggle
凯旋汇,,,,南北,精装修,,,15152.0,house_price_raw.csv,anjuke_kaggle
学前二村,,,,南,精装修,,,38846.0,house_price_raw.csv,anjuke_kaggle
凌兆五村(586弄),,,,南北,精装修,,,48154.0,house_price_raw.csv,anjuke_kaggle
康桥花园,,,,南北,精装修,,,41852.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,98380.0,house_price_raw.csv,anjuke_kaggle
湾流域城(二期公寓住宅),,,,南北,精装修,,,86823.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南,精装修,,,78592.0,house_price_raw.csv,anjuke_kaggle
爱博三村,,,,南北,简单装修,,,49181.0,house_price_raw.csv,anjuke_kaggle
三林世博家园(AB区),,,,南北,简单装修,,,44740.0,house_price_raw.csv,anjuke_kaggle
大华锦绣四季(新房),,,,南,毛坯,,,49798.0,house_price_raw.csv,anjuke_kaggle
金色航城池鑫苑,,,,南北,简单装修,,,32728.0,house_price_raw.csv,anjuke_kaggle
万科海上传奇(一二期),,,,南,精装修,,,102835.0,house_price_raw.csv,anjuke_kaggle
林茵湖畔园东区(别墅),,,,南北,精装修,,,78362.0,house_price_raw.csv,anjuke_kaggle
京浦小区,,,,南,精装修,,,82162.0,house_price_raw.csv,anjuke_kaggle
爱博三村,,,,南北,豪华装修,,,47503.0,house_price_raw.csv,anjuke_kaggle
保利林语溪(公寓住宅),,,,南北,精装修,,,54889.0,house_price_raw.csv,anjuke_kaggle
虹桥1号,,,,南,精装修,,,42764.0,house_price_raw.csv,anjuke_kaggle
万科海上传奇(三期),,,,南北,精装修,,,100432.0,house_price_raw.csv,anjuke_kaggle
景舒苑二村,,,,南,精装修,,,37223.0,house_price_raw.csv,anjuke_kaggle
学前一村,,,,南,简单装修,,,35052.0,house_price_raw.csv,anjuke_kaggle
富康别墅,,,,南北,毛坯,,,47620.0,house_price_raw.csv,anjuke_kaggle
三林苑,,,,南北,精装修,,,52639.0,house_price_raw.csv,anjuke_kaggle
梅园三街坊,,,,南北,精装修,,,98521.0,house_price_raw.csv,anjuke_kaggle
